TIME,A Flex/Ext,Knee Int/Ext R,A I/E
2.915825,-10.614895,-3.387388,58.918052
2.916825,-10.719156,-3.407223,58.515808
2.917825,-10.833843,-3.420447,58.158258
2.918825,-10.938104,-3.453505,57.845401
2.919825,-11.042365,-3.486564,57.532545
2.920825,-11.167478,-3.519623,57.174994
2.921825,-11.282164,-3.539458,56.862137
2.922825,-11.407277,-3.559293,56.593975
2.923825,-11.521964,-3.58574,56.370506
2.924825,-11.626225,-3.618798,56.012955
2.925825,-11.730486,-3.651857,55.700099
2.926825,-11.845173,-3.658469,55.431936
2.927825,-11.970286,-3.651857,55.208467
2.928825,-12.105825,-3.658469,55.029692
2.929825,-12.25179,-3.678304,54.850916
2.930825,-12.387329,-3.698139,54.672141
2.931825,-12.481164,-3.717974,54.493366
2.932825,-12.564572,-3.73781,54.359285
2.933825,-12.637555,-3.764257,54.180509
2.934825,-12.668833,-3.803927,54.001734
2.935825,-12.700111,-3.823762,53.778265
2.936825,-12.741816,-3.850209,53.510102
2.937825,-12.762668,-3.876656,53.286633
2.938825,-12.78352,-3.916326,53.01847
2.939825,-12.793946,-3.955997,52.705614
2.940825,-12.814798,-3.995667,52.348063
2.941825,-12.846076,-4.015502,52.079901
2.942825,-12.887781,-4.035337,51.811738
2.943825,-12.929485,-4.075008,51.543575
2.944825,-12.971189,-4.127902,51.230718
2.945825,-13.002468,-4.167572,50.873168
2.946825,-13.02332,-4.194019,50.515618
2.947825,-13.054598,-4.227078,50.113373
2.948825,-13.106728,-4.260136,49.666435
2.949825,-13.158859,-4.286583,49.174803
2.950825,-13.210989,-4.299807,48.727865
2.951825,-13.294398,-4.299807,48.236234
2.952825,-13.377806,-4.299807,47.789296
2.953825,-13.450789,-4.286583,47.387051
2.996635,-13.534198,-4.266748,46.850726
2.997635,-13.628032,-4.240301,46.269706
2.998635,-13.732293,-4.207242,45.643993
2.999635,-13.826128,-4.16096,44.973586
3.000635,-13.919962,-4.127902,44.213791
3.001635,-14.013797,-4.094843,43.275221
3.002635,-14.097206,-4.055173,42.20257
3.003635,-14.170188,-4.002279,41.085225
3.004635,-14.253597,-3.942773,39.878492
3.005635,-14.347432,-3.889879,38.537678
3.006635,-14.43084,-3.823762,37.15217
3.007635,-14.535101,-3.751033,35.677275
3.008635,-14.660214,-3.671692,34.112992
3.009635,-14.795753,-3.598963,32.459321
3.010635,-14.931292,-3.539458,30.760957
3.011635,-15.087683,-3.493176,28.928511
3.012635,-15.254501,-3.460117,26.961983
3.013635,-15.410892,-3.43367,25.084844
3.014635,-15.556857,-3.413835,23.252398
3.015635,-15.692396,-3.407223,21.464646
3.016635,-15.827935,-3.413835,19.721587
3.017635,-15.942622,-3.427058,18.023223
3.018635,-16.046883,-3.43367,16.503634
3.019635,-16.151143,-3.43367,15.073432
3.020635,-16.255404,-3.43367,13.64323
3.021635,-16.349239,-3.440282,12.34711
3.022635,-16.432648,-3.440282,11.140377
3.023635,-16.516056,-3.453505,9.978338
3.024635,-16.578613,-3.479952,8.950381
3.025635,-16.609891,-3.506399,8.011811
3.026635,-16.630743,-3.532846,7.117935
3.027635,-16.630743,-3.552681,6.268753
3.028635,-16.599465,-3.565905,5.508958
3.029635,-16.55776,-3.559293,4.883245
3.030635,-16.516056,-3.552681,4.257532
3.031635,-16.474352,-3.532846,3.631818
3.032635,-16.432648,-3.506399,3.006105
3.033635,-16.401369,-3.466729,2.380392
3.034635,-16.390943,-3.413835,1.754679
3.035635,-16.380517,-3.374164,1.128965
3.036635,-16.370091,-3.341106,0.503252
3.037635,-16.359665,-3.314659,-0.033073
3.038635,-16.349239,-3.294824,-0.614093
3.039635,-16.338813,-3.288212,-1.195112
3.040635,-16.328387,-3.268377,-1.820826
3.041635,-16.317961,-3.24193,-2.535926
3.042635,-16.328387,-3.228706,-3.251027
3.043635,-16.338813,-3.215483,-4.010822
3.044635,-16.359665,-3.202259,-4.81531
3.045635,-16.390943,-3.189036,-5.619799
3.046635,-16.422221,-3.195648,-6.513675
3.047635,-16.4535,-3.208871,-7.407551
3.048635,-16.484778,-3.235318,-8.301427
3.049635,-16.516056,-3.261765,-9.195303
3.050635,-16.526482,-3.288212,-10.044485
3.051635,-16.526482,-3.321271,-10.893667
3.052635,-16.526482,-3.354329,-11.832237
3.053635,-16.526482,-3.400611,-12.770807
3.054635,-16.536908,-3.453505,-13.754071
3.055635,-16.547334,-3.499787,-14.737335
3.056635,-16.55776,-3.532846,-15.720598
3.057635,-16.568187,-3.565905,-16.56978
3.058635,-16.578613,-3.605575,-17.329575
3.059635,-16.568187,-3.638634,-18.08937
3.060635,-16.55776,-3.671692,-18.804471
3.061635,-16.55776,-3.711363,-19.430184
3.062635,-16.568187,-3.744421,-20.011203
3.063635,-16.578613,-3.770868,-20.547529
3.064635,-16.589039,-3.790703,-21.039161
3.065635,-16.599465,-3.797315,-21.530793
3.066635,-16.599465,-3.803927,-22.022424
3.067635,-16.620317,-3.823762,-22.603444
3.068635,-16.641169,-3.850209,-23.184463
3.069635,-16.672447,-3.863433,-23.720789
3.070635,-16.703726,-3.856821,-24.257115
3.071635,-16.724578,-3.843597,-24.79344
3.072635,-16.74543,-3.823762,-25.329766
3.073635,-16.776708,-3.823762,-25.866091
3.074635,-16.818412,-3.836986,-26.536498
3.075635,-16.860117,-3.836986,-27.251599
3.076635,-16.912247,-3.836986,-27.922006
3.077635,-16.964378,-3.843597,-28.54772
3.078635,-17.006082,-3.843597,-29.218127
3.079635,-17.03736,-3.856821,-29.977921
3.080635,-17.068638,-3.870044,-30.693022
3.081635,-17.099917,-3.889879,-31.452817
3.082635,-17.131195,-3.922938,-32.212611
3.083635,-17.183325,-3.955997,-32.972406
3.084635,-17.214603,-3.989055,-33.642813
3.085635,-17.256308,-4.022114,-34.268526
3.086635,-17.287586,-4.055173,-34.89424
3.087635,-17.318864,-4.094843,-35.475259
3.088635,-17.339716,-4.134513,-36.056278
3.089635,-17.360569,-4.180796,-36.637298
3.090635,-17.360569,-4.213854,-37.263011
3.091635,-17.339716,-4.240301,-37.844031
3.092635,-17.318864,-4.279972,-38.469744
3.093635,-17.298012,-4.326254,-39.140151
3.094635,-17.287586,-4.359312,-39.855252
3.095635,-17.287586,-4.392371,-40.615046
3.096635,-17.27716,-4.418818,-41.285453
3.097635,-17.266734,-4.445265,-42.045248
3.098635,-17.256308,-4.458488,-42.805043
3.099635,-17.245882,-4.458488,-43.520143
3.100635,-17.22503,-4.458488,-44.190551
3.101635,-17.235456,-4.445265,-44.950345
3.102635,-17.22503,-4.412206,-45.799527
3.103635,-17.204177,-4.392371,-46.604016
3.104635,-17.183325,-4.379147,-47.497892
3.105635,-17.172899,-4.365924,-48.391768
3.106635,-17.162473,-4.359312,-49.285644
3.107635,-17.162473,-4.346089,-50.090133
3.108635,-17.172899,-4.332865,-50.894621
3.109635,-17.193751,-4.306418,-51.609722
3.110635,-17.214603,-4.266748,-52.324823
3.111635,-17.22503,-4.240301,-53.084617
3.112635,-17.214603,-4.213854,-53.755024
3.113635,-17.214603,-4.194019,-54.470125
3.114635,-17.214603,-4.180796,-55.095838
3.115635,-17.214603,-4.180796,-55.766245
3.116635,-17.214603,-4.187407,-56.52604
3.117635,-17.214603,-4.194019,-57.330529
3.118635,-17.172899,-4.213854,-58.090323
3.119635,-17.152047,-4.253525,-58.76073
3.120635,-17.141621,-4.293195,-59.520525
3.121635,-17.131195,-4.326254,-60.235626
3.122635,-17.120769,-4.359312,-60.950727
3.123635,-17.110343,-4.385759,-61.665827
3.124635,-17.099917,-4.418818,-62.425622
3.125635,-17.089491,-4.458488,-63.185417
3.126635,-17.068638,-4.50477,-63.989905
3.127635,-17.058212,-4.557664,-64.794394
3.128635,-17.047786,-4.603946,-65.554188
3.129635,-17.047786,-4.643617,-66.358677
3.130635,-17.047786,-4.676675,-67.163165
3.131635,-17.047786,-4.703122,-68.012347
3.132635,-17.047786,-4.722957,-68.727448
3.133635,-17.047786,-4.742793,-69.353161
3.134635,-17.047786,-4.76924,-69.978875
3.135635,-17.079064,-4.782463,-70.559894
3.136635,-17.089491,-4.795687,-71.185607
3.137635,-17.099917,-4.802298,-71.721933
3.138635,-17.110343,-4.802298,-72.213565
3.139635,-17.131195,-4.80891,-72.705197
3.140635,-17.162473,-4.80891,-73.196829
3.141635,-17.193751,-4.80891,-73.68846
3.142635,-17.235456,-4.802298,-74.180092
3.143635,-17.266734,-4.802298,-74.671724
3.144635,-17.27716,-4.80891,-75.163356
3.145635,-17.27716,-4.815522,-75.610294
3.146635,-17.27716,-4.835357,-76.057232
3.147635,-17.27716,-4.84858,-76.548864
3.148635,-17.27716,-4.861804,-77.040496
3.149635,-17.27716,-4.875027,-77.710903
3.150635,-17.27716,-4.894862,-78.426003
3.151635,-17.27716,-4.908086,-79.141104
3.152635,-17.245882,-4.934533,-79.945593
3.153635,-17.22503,-4.954368,-80.750081
3.154635,-17.204177,-4.967592,-81.599263
3.155635,-17.183325,-4.987427,-82.537833
3.156635,-17.141621,-5.00065,-83.476403
3.157635,-17.089491,-5.027097,-84.414973
3.158635,-17.03736,-5.066767,-85.353543
3.159635,-16.964378,-5.106438,-86.292113
3.160635,-16.901821,-5.132885,-87.230683
3.161635,-16.860117,-5.146108,-88.169252
3.162635,-16.839265,-5.15272,-89.152516
3.163635,-16.818412,-5.146108,-90.13578
3.164635,-16.79756,-5.15272,-91.029656
3.165635,-16.776708,-5.159332,-91.923532
3.166635,-16.755856,-5.165943,-92.683327
3.167635,-16.735004,-5.159332,-93.443121
3.168635,-16.714152,-5.15272,-94.202916
3.169635,-16.735004,-5.139496,-94.873323
3.170635,-16.755856,-5.126273,-95.54373
3.171635,-16.776708,-5.126273,-96.214137
3.172635,-16.79756,-5.126273,-96.795156
3.173635,-16.828839,-5.126273,-97.331482
3.174635,-16.849691,-5.119661,-97.823114
3.175635,-16.860117,-5.093214,-98.270052
3.176635,-16.880969,-5.060156,-98.672296
3.177635,-16.912247,-5.040321,-99.07454
3.178635,-16.922673,-5.027097,-99.476785
3.179635,-16.912247,-5.027097,-99.879029
3.180635,-16.901821,-5.040321,-100.236579
3.181635,-16.891395,-5.053544,-100.638823
3.182635,-16.880969,-5.066767,-100.996374
3.183635,-16.880969,-5.079991,-101.353924
3.184635,-16.880969,-5.106438,-101.666781
3.185635,-16.880969,-5.126273,-101.934944
3.186635,-16.860117,-5.146108,-102.2478
3.187635,-16.849691,-5.159332,-102.560657
3.188635,-16.839265,-5.165943,-102.82882
3.189635,-16.828839,-5.179167,-103.141676
3.190635,-16.828839,-5.19239,-103.499227
3.191635,-16.839265,-5.205614,-103.901471
3.192635,-16.870543,-5.225449,-104.348409
3.193635,-16.901821,-5.258508,-104.840041
3.194635,-16.922673,-5.291566,-105.286979
3.195635,-16.964378,-5.331237,-105.689223
3.233682,-17.006082,-5.364295,-106.136161
3.234682,-17.047786,-5.390742,-106.672487
3.235682,-17.089491,-5.410577,-107.208812
3.236682,-17.131195,-5.437024,-107.834526
3.237682,-17.152047,-5.463471,-108.59432
3.238682,-17.172899,-5.483306,-109.443503
3.239682,-17.193751,-5.516365,-110.382072
3.240682,-17.204177,-5.556036,-111.320642
3.241682,-17.183325,-5.608929,-112.259212
3.242682,-17.162473,-5.661823,-113.331863
3.243682,-17.141621,-5.701494,-114.449208
3.244682,-17.089491,-5.747776,-115.611247
3.245682,-17.03736,-5.794058,-116.773286
3.246682,-16.964378,-5.846952,-117.935325
3.247682,-16.891395,-5.893234,-119.142058
3.248682,-16.79756,-5.926292,-120.393484
3.249682,-16.682873,-5.952739,-121.689605
3.250682,-16.589039,-5.985798,-122.851643
3.251682,-16.484778,-6.018857,-123.968988
3.252682,-16.380517,-6.051915,-125.04164
3.253682,-16.26583,-6.078362,-126.069597
3.254682,-16.151143,-6.111421,-126.918779
3.255682,-16.02603,-6.151091,-127.723268
3.256682,-15.890491,-6.190762,-128.483063
3.257682,-15.754952,-6.217209,-129.198163
3.258682,-15.640266,-6.243655,-129.86857
3.259682,-15.515153,-6.270102,-130.404896
3.260682,-15.379614,-6.309773,-130.80714
3.261682,-15.264927,-6.33622,-131.075303
3.262682,-15.15024,-6.362667,-131.343466
3.263682,-15.045979,-6.37589,-131.566935
3.264682,-14.920866,-6.395725,-131.656323
3.265682,-14.816605,-6.422172,-131.701016
3.266682,-14.712344,-6.455231,-131.701016
3.267682,-14.587232,-6.481678,-131.74571
3.268682,-14.472545,-6.514736,-131.701016
3.269682,-14.347432,-6.547795,-131.701016
3.270682,-14.222319,-6.580854,-131.611629
3.271682,-14.107632,-6.600689,-131.611629
3.272682,-14.003371,-6.613912,-131.566935
3.273682,-13.919962,-6.613912,-131.432854
3.274682,-13.84698,-6.620524,-131.298772
3.275682,-13.773997,-6.620524,-131.209385
3.276682,-13.701015,-6.627136,-131.119997
3.277682,-13.638458,-6.627136,-131.075303
3.278682,-13.586328,-6.633748,-131.119997
3.279682,-13.513345,-6.640359,-131.119997
3.280682,-13.429937,-6.660195,-131.119997
3.281682,-13.377806,-6.673418,-131.164691
3.282682,-13.325676,-6.693253,-131.254078
3.283682,-13.283972,-6.699865,-131.38816
3.284682,-13.242267,-6.699865,-131.522241
3.285682,-13.190137,-6.693253,-131.74571
3.286682,-13.148433,-6.68003,-131.924485
3.287682,-13.117154,-6.666806,-132.147954
3.288682,-13.085876,-6.666806,-132.282036
3.289682,-13.044172,-6.660195,-132.416117
3.290682,-12.971189,-6.660195,-132.594892
3.291682,-12.887781,-6.660195,-132.818361
3.292682,-12.804372,-6.653583,-132.997137
3.293682,-12.741816,-6.640359,-133.131218
3.294682,-12.668833,-6.627136,-133.309993
3.295682,-12.564572,-6.613912,-133.444075
3.296682,-12.481164,-6.607301,-133.533462
3.297682,-12.418607,-6.594077,-133.667544
3.298682,-12.335198,-6.580854,-133.801625
3.299682,-12.241364,-6.561019,-133.891013
3.300682,-12.137103,-6.554407,-133.935706
3.301682,-12.043268,-6.561019,-134.025094
3.302682,-11.95986,-6.56763,-134.069788
3.303682,-11.866025,-6.587465,-134.114482
3.304682,-11.77219,-6.607301,-134.159175
3.305682,-11.667929,-6.620524,-134.248563
3.306682,-11.574095,-6.646971,-134.293257
3.307682,-11.501112,-6.68003,-134.382645
3.308682,-11.42813,-6.7197,-134.427338
3.309682,-11.344721,-6.765982,-134.427338
3.310682,-11.24046,-6.812264,-134.516726
3.311682,-11.146625,-6.865158,-134.56142
3.312682,-11.073643,-6.918052,-134.606114
3.313682,-10.990234,-6.964334,-134.740195
3.314682,-10.875547,-7.010616,-134.784889
3.315682,-10.76086,-7.056898,-134.829583
3.316682,-10.646174,-7.10318,-134.874276
3.317682,-10.531487,-7.142851,-134.91897
3.318682,-10.4168,-7.169298,-134.874276
3.319682,-10.302113,-7.182521,-134.784889
3.320682,-10.187426,-7.189133,-134.650807
3.321682,-10.062313,-7.189133,-134.516726
3.322682,-9.9372,-7.189133,-134.427338
3.323682,-9.801661,-7.189133,-134.382645
3.324682,-9.655696,-7.182521,-134.248563
3.325682,-9.520157,-7.169298,-134.069788
3.326682,-9.384618,-7.162686,-133.935706
3.327682,-9.249079,-7.149463,-133.712237
3.328682,-9.103114,-7.129627,-133.488768
3.329682,-8.946723,-7.116404,-133.220606
3.330682,-8.800758,-7.10318,-132.863055
3.331682,-8.675645,-7.089957,-132.550199
3.332682,-8.560958,-7.076734,-132.192648
3.333682,-8.456697,-7.06351,-131.790404
3.334682,-8.352436,-7.050287,-131.343466
3.335682,-8.227323,-7.050287,-130.985915
3.336682,-8.081358,-7.076734,-130.673059
3.337682,-7.935393,-7.10318,-130.360202
3.338682,-7.799854,-7.142851,-130.047346
3.339682,-7.674741,-7.182521,-129.645101
3.340682,-7.549628,-7.208968,-129.198163
3.341682,-7.434941,-7.235415,-128.795919
3.342682,-7.309828,-7.261862,-128.438369
3.343682,-7.195141,-7.275085,-128.080818
3.344682,-7.090881,-7.294921,-127.767962
3.345682,-6.997046,-7.308144,-127.365717
3.346682,-6.913637,-7.314756,-127.008167
3.347682,-6.830229,-7.314756,-126.69531
3.348682,-6.74682,-7.314756,-126.382454
3.349682,-6.652985,-7.314756,-126.158985
3.350682,-6.548725,-7.314756,-125.935516
3.351682,-6.465316,-7.308144,-125.756741
3.352682,-6.402759,-7.294921,-125.443884
3.353682,-6.361055,-7.261862,-125.086334
3.354682,-6.319351,-7.228803,-124.818171
3.355682,-6.26722,-7.182521,-124.505314
3.356682,-6.204664,-7.136239,-124.192457
3.357682,-6.152534,-7.096569,-123.968988
3.358682,-6.100403,-7.056898,-123.700826
3.359682,-6.058699,-7.017228,-123.387969
3.360682,-6.006568,-6.990781,-123.075112
3.361682,-5.944012,-6.977558,-122.717562
3.362682,-5.871029,-6.984169,-122.449399
3.363682,-5.787621,-6.990781,-122.136543
3.364682,-5.693786,-7.010616,-121.778992
3.365682,-5.599951,-7.02384,-121.376748
3.366682,-5.516543,-7.037063,-120.885116
3.367682,-5.44356,-7.056898,-120.438178
3.368682,-5.349725,-7.083345,-119.901852
3.369682,-5.255891,-7.109792,-119.454914
3.370682,-5.162056,-7.149463,-119.05267
3.371682,-5.089073,-7.182521,-118.561038
3.372682,-5.026517,-7.228803,-118.1141
3.373682,-4.984813,-7.268474,-117.711856
3.374682,-4.943108,-7.301532,-117.264918
3.375682,-4.890978,-7.327979,-116.862674
3.376682,-4.838848,-7.354426,-116.505123
3.377682,-4.786717,-7.374261,-116.102879
3.378682,-4.745013,-7.374261,-115.700635
3.379682,-4.713735,-7.347814,-115.253697
3.380682,-4.682456,-7.321368,-114.851453
3.381682,-4.651178,-7.288309,-114.449208
3.382682,-4.599048,-7.268474,-114.091658
3.383682,-4.536491,-7.248639,-113.734108
3.384682,-4.463509,-7.208968,-113.331863
3.385682,-4.390526,-7.175909,-113.019007
3.386682,-4.307118,-7.142851,-112.661456
3.387682,-4.223709,-7.10318,-112.259212
3.388682,-4.119448,-7.076734,-111.856968
3.389682,-4.004761,-7.037063,-111.41003
3.390682,-3.869222,-7.004005,-110.918398
3.391682,-3.723257,-6.984169,-110.337379
3.392682,-3.577292,-6.977558,-109.711665
3.393682,-3.420901,-6.964334,-109.041258
3.394682,-3.274936,-6.944499,-108.370851
3.395682,-3.118545,-6.937887,-107.745138
3.396682,-2.941301,-6.951111,-107.164119
3.397682,-2.774484,-6.957722,-106.538405
3.398682,-2.607667,-6.964334,-105.957386
3.399682,-2.461702,-6.964334,-105.331673
3.400682,-2.315736,-6.964334,-104.750653
3.401682,-2.169771,-6.984169,-104.214328
3.402682,-2.023806,-6.997393,-103.678002
3.403682,-1.877841,-7.010616,-103.141676
3.404682,-1.72145,-7.02384,-102.650045
3.405682,-1.565059,-7.02384,-102.203107
3.406682,-1.408668,-7.030451,-101.800862
3.407682,-1.24185,-7.043675,-101.443312
3.408682,-1.064607,-7.050287,-101.175149
3.409682,-0.89779,-7.050287,-100.906986
3.410682,-0.730972,-7.06351,-100.638823
3.411682,-0.564155,-7.083345,-100.415354
3.412682,-0.397338,-7.089957,-100.147192
3.413682,-0.251373,-7.089957,-99.834335
3.414682,-0.094982,-7.10318,-99.521478
3.415682,0.050984,-7.116404,-99.163928
3.416682,0.207375,-7.123016,-98.806378
3.417682,0.35334,-7.129627,-98.448827
3.418682,0.488879,-7.123016,-98.046583
3.419682,0.613992,-7.116404,-97.599645
3.420682,0.728679,-7.109792,-97.197401
3.421682,0.843366,-7.096569,-96.750463
3.422682,0.947626,-7.096569,-96.258831
3.423682,1.041461,-7.10318,-95.722505
3.424682,1.114444,-7.096569,-95.096792
3.425682,1.166574,-7.083345,-94.426385
3.426682,1.239557,-7.070122,-93.800672
3.427682,1.312539,-7.050287,-93.219652
3.428682,1.395948,-7.037063,-92.593939
3.429682,1.46893,-7.030451,-92.012919
3.430682,1.541913,-7.02384,-91.4319
3.431682,1.604469,-7.010616,-90.895574
3.432682,1.667026,-6.997393,-90.403943
3.474754,1.740008,-6.997393,-89.778229
3.475754,1.833843,-7.004005,-88.973741
3.476754,1.938104,-7.02384,-88.079865
3.477754,2.052791,-7.043675,-87.096601
3.478754,2.18833,-7.06351,-85.979256
3.479754,2.334295,-7.096569,-84.772523
3.480754,2.501112,-7.123016,-83.476403
3.481754,2.688782,-7.142851,-82.046201
3.482754,2.897303,-7.175909,-80.616
3.483754,3.116251,-7.222192,-79.051717
3.484754,3.324772,-7.268474,-77.353352
3.485754,3.533294,-7.314756,-75.476212
3.486754,3.752242,-7.354426,-73.509685
3.487754,3.992041,-7.394097,-71.364383
3.488754,4.252693,-7.427155,-69.174386
3.489754,4.534198,-7.466826,-66.850309
3.490754,4.836554,-7.499884,-64.347456
3.491754,5.118058,-7.526331,-62.068072
3.492754,5.389136,-7.546166,-59.922769
3.493754,5.67064,-7.55939,-57.911548
3.494754,5.952144,-7.572613,-55.989714
3.495754,6.212796,-7.585837,-54.157269
3.496754,6.452596,-7.592449,-52.458904
3.497754,6.68197,-7.59906,-50.849927
3.498754,6.900917,-7.605672,-49.419725
3.499754,7.109439,-7.605672,-47.989524
3.500754,7.307535,-7.59906,-46.738097
3.501754,7.50563,-7.592449,-45.576058
3.502754,7.6933,-7.585837,-44.592795
3.503754,7.870543,-7.579225,-43.698919
3.504754,8.026934,-7.572613,-42.939124
3.505754,8.172899,-7.585837,-42.224023
3.506754,8.298012,-7.592449,-41.59831
3.507754,8.402273,-7.618895,-41.151372
3.508754,8.506534,-7.645342,-40.615046
3.509754,8.600368,-7.665178,-40.078721
3.510754,8.662925,-7.685013,-39.453007
3.511754,8.715055,-7.704848,-38.871988
3.512754,8.777612,-7.718071,-38.335662
3.513754,8.850594,-7.731295,-37.709949
3.514754,8.913151,-7.744518,-37.12893
3.515754,8.954855,-7.75113,-36.503216
3.516754,8.975707,-7.757742,-35.966891
3.517754,9.006985,-7.764354,-35.385871
3.518754,9.027838,-7.770965,-34.760158
3.519754,9.059116,-7.777577,-34.089751
3.520754,9.079968,-7.784189,-33.419344
3.521754,9.10082,-7.7908,-32.838325
3.522754,9.111246,-7.777577,-32.257305
3.523754,9.142525,-7.757742,-31.676286
3.524754,9.184229,-7.724683,-31.050573
3.525754,9.236359,-7.691624,-30.424859
3.526754,9.28849,-7.665178,-29.84384
3.527754,9.361472,-7.638731,-29.352208
3.528754,9.444881,-7.612284,-28.815882
3.529754,9.517863,-7.59906,-28.190169
3.530754,9.58042,-7.585837,-27.653844
3.531754,9.642976,-7.572613,-27.02813
3.532754,9.726385,-7.566002,-26.447111
3.533754,9.841072,-7.55939,-25.821398
3.534754,9.945333,-7.552778,-25.195684
3.535754,10.049593,-7.552778,-24.659359
3.536754,10.143428,-7.552778,-24.123033
3.537754,10.237263,-7.552778,-23.586707
3.538754,10.341524,-7.546166,-22.871607
3.539754,10.445784,-7.546166,-22.156506
3.540754,10.518767,-7.552778,-21.441405
3.541754,10.591749,-7.552778,-20.726304
3.542754,10.654306,-7.55939,-19.966509
3.543754,10.716862,-7.566002,-19.162021
3.544754,10.768993,-7.572613,-18.312839
3.545754,10.810697,-7.579225,-17.418963
3.546754,10.852401,-7.579225,-16.614474
3.547754,10.894106,-7.579225,-15.765292
3.548754,10.93581,-7.585837,-15.005497
3.549754,10.967088,-7.592449,-14.156315
3.550754,10.977514,-7.59906,-13.307133
3.551754,10.998367,-7.59906,-12.457951
3.552754,11.029645,-7.585837,-11.564075
3.553754,11.060923,-7.572613,-10.670198
3.554754,11.092201,-7.55939,-9.776322
3.555754,11.113053,-7.55939,-9.016528
3.556754,11.133906,-7.55939,-8.256733
3.557754,11.165184,-7.566002,-7.496938
3.558754,11.17561,-7.572613,-6.69245
3.559754,11.186036,-7.566002,-5.977349
3.560754,11.206888,-7.55939,-5.262248
3.561754,11.238166,-7.552778,-4.547147
3.562754,11.269445,-7.546166,-3.921434
3.563754,11.311149,-7.532943,-3.251027
3.564754,11.352853,-7.519719,-2.58062
3.565754,11.404984,-7.493273,-1.865519
3.566754,11.457114,-7.473437,-1.195112
3.567754,11.498818,-7.453602,-0.524705
3.568754,11.519671,-7.44699,0.101008
3.569754,11.519671,-7.44699,0.682027
3.570754,11.530097,-7.44699,1.263047
3.571754,11.540523,-7.440379,1.844066
3.572754,11.561375,-7.427155,2.425086
3.573754,11.592653,-7.413932,3.006105
3.574754,11.623931,-7.387485,3.587125
3.575754,11.676062,-7.374261,4.078756
3.576754,11.738618,-7.36765,4.615082
3.577754,11.790749,-7.361038,5.151408
3.578754,11.832453,-7.354426,5.687733
3.579754,11.874157,-7.341203,6.268753
3.580754,11.905435,-7.341203,6.894466
3.581754,11.94714,-7.341203,7.475485
3.582754,11.988844,-7.347814,8.056505
3.583754,12.030548,-7.347814,8.637524
3.584754,12.093105,-7.347814,9.17385
3.585754,12.166087,-7.341203,9.799563
3.586754,12.259922,-7.334591,10.514664
3.587754,12.343331,-7.327979,11.229765
3.588754,12.447592,-7.327979,11.900172
3.589754,12.541426,-7.327979,12.615273
3.590754,12.614409,-7.327979,13.28568
3.591754,12.697817,-7.327979,13.911393
3.592754,12.781226,-7.321368,14.537106
3.593754,12.854209,-7.308144,15.118126
3.594754,12.927191,-7.294921,15.654451
3.595754,13.000174,-7.281697,16.146083
3.596754,13.083582,-7.281697,16.637715
3.597754,13.166991,-7.275085,17.039959
3.598754,13.239974,-7.275085,17.531591
3.599754,13.292104,-7.275085,18.023223
3.600754,13.35466,-7.275085,18.514855
3.601754,13.406791,-7.275085,19.006487
3.602754,13.469347,-7.275085,19.453425
3.603754,13.521478,-7.275085,19.810975
3.604754,13.573608,-7.275085,20.123832
3.605754,13.59446,-7.281697,20.481382
3.606754,13.615312,-7.288309,20.838932
3.607754,13.657017,-7.288309,21.241177
3.608754,13.677869,-7.294921,21.688115
3.609754,13.677869,-7.301532,22.22444
3.610754,13.677869,-7.321368,22.80546
3.611754,13.677869,-7.341203,23.431173
3.612754,13.677869,-7.361038,24.146274
3.613754,13.667443,-7.374261,24.816681
3.614754,13.657017,-7.387485,25.487088
3.615754,13.646591,-7.380873,26.112801
3.616754,13.646591,-7.374261,26.783208
3.617754,13.625739,-7.361038,27.408921
3.618754,13.604886,-7.347814,28.079329
3.619754,13.573608,-7.327979,28.705042
3.620754,13.54233,-7.308144,29.375449
3.621754,13.511052,-7.281697,30.09055
3.622754,13.500626,-7.248639,30.80565
3.623754,13.490199,-7.21558,31.476058
3.624754,13.469347,-7.195745,32.146465
3.625754,13.458921,-7.182521,32.816872
3.626754,13.469347,-7.169298,33.397891
3.627754,13.490199,-7.149463,33.97891
3.628754,13.511052,-7.129627,34.55993
3.629754,13.531904,-7.109792,35.051562
3.630754,13.54233,-7.089957,35.632581
3.631754,13.552756,-7.070122,36.258294
3.632754,13.563182,-7.070122,36.839314
3.633754,13.573608,-7.070122,37.286252
3.634754,13.604886,-7.076734,37.777884
3.635754,13.636165,-7.089957,38.269516
3.636754,13.667443,-7.116404,38.805841
3.637754,13.709147,-7.142851,39.297473
3.638754,13.740425,-7.182521,39.744411
3.639754,13.750851,-7.222192,40.146655
3.640754,13.761278,-7.261862,40.638287
3.641754,13.771704,-7.294921,41.085225
3.642754,13.792556,-7.321368,41.532163
3.643754,13.792556,-7.347814,41.979101
3.644754,13.771704,-7.374261,42.426039
3.645754,13.750851,-7.400708,42.872977
3.646754,13.729999,-7.427155,43.364609
3.647754,13.740425,-7.453602,43.766853
3.648754,13.750851,-7.480049,44.169098
3.649754,13.771704,-7.493273,44.616036
3.650754,13.792556,-7.506496,45.107667
3.651754,13.792556,-7.526331,45.554605
3.652754,13.792556,-7.532943,46.001543
3.653754,13.792556,-7.532943,46.403788
3.654754,13.78213,-7.532943,46.850726
3.655754,13.792556,-7.519719,47.342358
3.656754,13.813408,-7.499884,47.878683
3.657754,13.844686,-7.480049,48.325621
