Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
1.028936	10.267879	4.382734	-45.867668
1.029936	10.292450	4.382734	-45.869236
1.030936	10.317022	4.359550	-45.870804
1.031936	10.341593	4.371142	-45.872895
1.032936	10.366164	4.347957	-45.873941
1.033936	10.390736	4.359550	-45.874986
1.034936	10.427593	4.394327	-45.874986
1.035936	10.464450	4.463881	-45.874986
1.036936	10.501307	4.556620	-45.874986
1.037936	10.538164	4.672544	-45.874986
1.038936	10.587307	4.800060	-45.875509
1.039936	10.648735	4.904392	-45.876554
1.040936	10.697878	5.008723	-45.877600
1.041936	10.722449	5.101462	-45.877600
1.042936	10.722449	5.194201	-45.877600
1.043936	10.710163	5.298533	-45.877077
1.044936	10.697878	5.391272	-45.876554
1.045936	10.685592	5.495604	-45.876032
1.046936	10.673306	5.599935	-45.875509
1.047936	10.661021	5.704267	-45.874986
1.048936	10.648735	5.808598	-45.874464
1.049936	10.636449	5.889745	-45.874464
1.050936	10.624164	5.947707	-45.874464
1.051936	10.611878	5.994076	-45.874986
1.052936	10.599592	6.005669	-45.875509
1.053936	10.587307	6.005669	-45.876032
1.054936	10.575021	5.982484	-45.876554
1.055936	10.550450	5.936114	-45.876032
1.056936	10.501307	5.889745	-45.874464
1.057936	10.464450	5.854968	-45.872895
1.058936	10.439878	5.820190	-45.871850
1.059936	10.427593	5.797006	-45.870804
1.060936	10.415307	5.750636	-45.869759
1.061936	10.403021	5.704267	-45.868713
1.062936	10.390736	5.646305	-45.867668
1.063936	10.378450	5.588343	-45.866623
1.064936	10.366164	5.553566	-45.865577
1.065936	10.353879	5.507196	-45.864532
1.066936	10.341593	5.484011	-45.863486
1.067936	10.329307	5.449234	-45.862441
1.068936	10.317022	5.437642	-45.861395
1.069936	10.304736	5.449234	-45.860350
1.070936	10.280165	5.449234	-45.859304
1.071936	10.255593	5.472419	-45.858259
1.072936	10.231022	5.507196	-45.857736
1.073936	10.206451	5.553566	-45.857736
1.074936	10.194165	5.588343	-45.857736
1.075936	10.169594	5.611527	-45.857736
1.076936	10.145022	5.611527	-45.858259
1.077936	10.120451	5.634712	-45.858782
1.078936	10.095879	5.657897	-45.859304
